4.664535630441781200e+05
2.374584489850370700e+05
1.736280106444357400e+05
1.473950344553909400e+05
7.374627547686363700e+04
5.712242060556922700e+04
6.872147921426562200e+04
6.175681692387930500e+04
6.012325653531409600e+04
4.332802461307616600e+04
3.849676947430287300e+05
2.606654639466113000e+05
2.389438645082571000e+05
1.615668742679053100e+05
9.630533273506387200e+04
7.929892314414808100e+04
6.910564962649972600e+04
6.324227512417935200e+04
5.332213366959323300e+04
6.498398196677021800e+04
1.771027628980150900e+05
1.947088250800343200e+05
1.237541445744645600e+05
7.078871525166885100e+04
5.925048439412978800e+04
4.938005049406848400e+04
4.820236513564472300e+04
3.826481725056850700e+04
3.829739122053228500e+04
4.251708518412828600e+04
2.980709491664168900e+05
3.572300752632570200e+05
1.908870673276670600e+05
2.322325995561664500e+05
9.782841533290085500e+04
1.297975669795747400e+05
1.037812967973529900e+05
1.398033207676919700e+05
9.019321997571612900e+04
6.081792923169986900e+04
3.401910236495069700e+05
2.404936636372071200e+05
2.440307384856633400e+05
1.971637436875811300e+05
1.140260772410689400e+05
9.521180330512288500e+04
1.857056784104166700e+05
1.278809510923235200e+05
9.971728598653621200e+04
6.322753055371048700e+04
3.366044459948426800e+05
3.420519637520093800e+05
1.976829100320927400e+05
1.954237282702039200e+05
7.707987339399292300e+04
8.739668357447335400e+04
9.404896020443647300e+04
7.685689333015010900e+04
8.562452305697485300e+04
1.256486127504834400e+05
2.347539533330476300e+05
3.052782844131984200e+05
1.092179322903374900e+05
1.299142619523078000e+05
1.079194531003295400e+05
1.468983518283088100e+05
8.403811484495822500e+04
1.657462630071063200e+05
1.518233569605068200e+05
2.128754839344484200e+05
2.115017414153764800e+05
2.528726001098951700e+05
2.227492772007775500e+05
1.698704810273962200e+05
1.540521353198333200e+05
1.115286134333991900e+05
7.409968976357056800e+04
1.246080637035776600e+05
1.915415845117402800e+05
1.520817167626806200e+05
1.537806686714338700e+05
2.450712291884396100e+05
2.063011511330984100e+05
1.899170665513292800e+05
8.828948477775583200e+04
8.249155012221005700e+04
1.008496404994242800e+05
1.147414236097613200e+05
1.903578499555325300e+05
